,Unnamed: 0,number,author,life,title,position,width,height,image_url
1723,2072,1934 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait de la mère catherine agnès arnaud et de sœur catherine de sainte suzanne fille de philippe de champaigne,XIV-S,,,
1724,2073,1937 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,louis xiii couronné par la victoire,XIV-0,175±1 centimetre,228.5±0.1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Louis_XIII_couronn%C3%A9_par_la_Victoire_by_Philippe_de_Champaigne_Louvre_INV_1135_n02.jpg/1200px-Louis_XIII_couronn%C3%A9_par_la_Victoire_by_Philippe_de_Champaigne_Louvre_INV_1135_n02.jpg
1725,2074,1938 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait en pied du cardinal de richelieu,XIV-0,,,
1726,2075,1939 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait d'homme peut être arnaud de luzancy,XII,,,
1727,2076,1939 a ,"['champaigne', 'philippe', 'de']", (1602-1674). ,i ortrait de le maistre de sacy attribué,XXXIV,,,
1728,2077,1940 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait d'homme peut être etienne delafons conseiller d'etat,XII,,,
1729,2078,1941 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait présumé de la fille de l'artiste,XII,,,
1730,2079,1942 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait d'une jeune fille de cinq à six ans,XII,,,
1731,2080,1943 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait de femme inconnue,XII,,,
1732,2081,1944 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portraits dits de françois mansard et de claude perrault architectes,XII,,,
1733,2082,1945 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,le prévôt des marchands jérôme le féron et les échevins de la ville de paris vers 1649,I-E,,,
1734,2083,1946 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait dit de jean antoine de mesme président à mortier au parlement de paris,I-E,,,
1735,2084,1947 ,"['champaigne', 'philippe', 'de']", (1602-1674). ,son portrait par lui même attribué peut être par jean baptiste de champaigne,XII,,,
1736,2085,S. N° ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait supposé du duc de roannez,XII,,,
1737,2086,S. N° ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait d'angélique arnauld abbesse de portroyal d'après,XII,,,
1738,2087,S. N° ,"['champaigne', 'philippe', 'de']", (1602-1674). ,portrait de louis xill attribué,Ire Salle de la Colonnade,,,
1739,2089,1952 ,"['cocx', 'ou', 'coques', 'gonzalès']", (1618-1684). ,la famille,- van Eyck. XXI,,,
1740,2092,1952 e ,"['cossiers', 'jan']", 11600-1671). ,les fumeurs,XVII,,,
1741,2094,1953 ,"['crayer', 'gaspar', 'de']", (1584-1669). ,saint augustin en extase,XVII,,,
1742,2096,1957 ,"['david', 'gérard']", (vers 1460-1523). ,les noces de cana,XXX,128 centimetre,100 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Gerard_david%2C_nozze_di_cana%2C_1495-1500_ca..JPG/1200px-Gerard_david%2C_nozze_di_cana%2C_1495-1500_ca..JPG
1743,2097,2202 b ,"['david', 'gérard']", (vers 1460-1523). ,triptyque la vierge et l'enfant jésus le donateur jan de sedano et son fils sous la protection de saint jean baptiste la femme du donateur accompagnée de saint jean l'evangéliste — revers  adam et eve xxix,XXX,,,
1744,2098,1958 ,"['diepenbeeck', 'abraham', 'van']", (1596-1675). ,clélie passant le tibre et emmenant avec elle ses compagnes,XXXIV,,,
1745,2099,1960 ,"['duchâtel', 'françois']"," (1625, ou peut-être 1616-1694, ou peut-être 1679). ",portrait d'un cavalier et de deux autres personnages,XVII,,,
1746,2100,1961 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,la vierge et l'enfant avec les trois repentants,XVII,,,
1747,2101,1962 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,la vierge aux donateurs,XVII,191±1 centimetre,250±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/d/d6/Anthony_van_Dyck_-_Virgin_with_Donors_-_WGA07448.jpg
1748,2102,1963 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,le christ pleuré par la vierge et par les anges,XVII,,,
1749,2103,1964 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,saint sébastien secouru par les anges,VI tr. E-N,145±1 centimetre,198±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/f/ff/Anthony_van_Dyck_-_Saint_Sebastian_with_Angels%2C_Louvre.jpg
1750,2104,1965 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,vénus demandant à vulcain des armes pour enée,VI tr. E-N,,,
1751,2106,1966 ,"['dyck', 'anthonis', 'van']", (i599-i64i). ,renaud et armide,XVII,109±1 centimetre,133±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE003315/16-566894.jpg
1752,2111,1972 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait en buste de françois de moncade,VI tr. E-S,,,
1753,2112,1973 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portraits d'un homme de qualité et de sa fille,XVII,,,
1754,2113,1974 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portraits d'une dame et de sa fille,XVII,136±1 Q174728,204±1 Q174728,https://upload.wikimedia.org/wikipedia/commons/d/da/Antoon_van_Dyck_-_Portet_van_een_voorname_dame_met_haar_dochter.jpg
1755,2114,1975 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait du duc de richmond et lenox avec les attributs de pâris,XVII,,,
1756,2115,1976 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,le gentilhomme à l'épée ' ,VI tr. E-S,92±1 centimetre,113.7±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE003324/89-002346-01.jpg
1757,2116,1977 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait d'homme au pourpoint entr'ouvert,XVII,,,
1758,2117,1978 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait d'homme attribué,XVII,,,
1759,2118,1979 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,tête de vieillard ,XXXV,40±1 centimetre,51.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE008806/13-528966.jpg
1760,2119,1981 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,le martyre de saint sébastien,XXXV,41±1 Q174728,64.5±0.1 Q174728,https://upload.wikimedia.org/wikipedia/commons/1/18/Anthony_van_Dyck_-_Study_for_Saint_Sebastian_m503604_97de25208_p.jpg
1761,2120,1982 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait de femme peut être béatrice de cusance,XXXV,,,
1762,2121,1983 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,son portrait par lui même,VI tr. E-S,,,
1763,2122,1984 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait d'homme iécole de,I-S,,,
1764,2123,1985 ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portraits dits à tort de jean crusset richardot président du conseil privé des pays bas et de son fils peint par van dyck dans sa jeunesse ,VI tr. E-S,,,
1765,2124,"S. N"" ","['dyck', 'anthonis', 'van']", (1599-1641). ,portraits de rubens et de van dyck,Coll. Schlichting,74±1 centimetre,58±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Fiandre%2C_ritratti_di_van_dyck_e_rubens%2C_1650-1700_ca..JPG/1200px-Fiandre%2C_ritratti_di_van_dyck_e_rubens%2C_1650-1700_ca..JPG
1766,2125,S. N° ,"['dyck', 'anthonis', 'van']", (1599-1641). ,portrait de sir john strode of parnham dorset attribué,Coll. Schlichting,,,
1767,2127,1990 ,"['franck', 'ou', 'francken', 'frans']", i 1581-1642 — ,la parabole de l'enfant prodigue o,XXXIV,,,
1768,2128,1991 ,"['franck', 'ou', 'francken', 'frans']", i 1581-1642 — ,la passion    o,XXXIV,,,
1769,2129,1991 a ,"['franck', 'ou', 'francken', 'frans']", i 1581-1642 — ,ulysse reconnaissant parmi les filles de lycomède achille déguisé en femme,XXXIV,,,
1770,2130,1994 ,"['fyt', 'jan', 'ou', 'johannes']", (161 r-i661 ). ,un chien dévorant du gibier,XVII,,,
1771,2131,1995 ,"['fyt', 'jan', 'ou', 'johannes']", (161 r-i661 ). ,gibier et attirail de chasse,XXXV,,,
1772,2136,1918 ,"['gysels', 'peter']", (1621-1690). ,l'hôtellerie de village attribué,XXXIV,,,
1773,2137,1918 a ,"['gysels', 'peter']", (1621-1690). ,la ronde de paysans attribué,XXXIV,,,
1774,2138,2001 ,"['hemessen', 'jan', 'sanders']", (vers 1504- entre 1555 et 1566). ,le jeune tobie rend la vue à son père xxx voir aussi monogrammiste du,Musée de Brunswick.,,,
1775,2139,2005 ,"['huysmans', 'cornélis']", (16/18-1727). ,lisière de forêt paysans et chasseurs,XVII,,,
1776,2140,2006 ,"['huysmans', 'cornélis']", (16/18-1727). ,paysage,XXXIV,47±1 Q174728,37.5±0.1 Q174728,https://upload.wikimedia.org/wikipedia/commons/5/55/Cornelis_Huysmans_-_Landscape_with_a_ruin_-_shepherds_and_herds_at_the_creek.jpg
1777,2141,2011 ,"['jordaens', 'jacob']", (1593-1678). ,jésus chassant les vendeurs du temple o,XVII,,,
1778,2142,2011 a ,"['jordaens', 'jacob']", (1593-1678). ,le jugement dernier,XXXVI,300±1 centimetre,391±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Jugement_dernier_Jacob_Jordaens.JPG/1200px-Jugement_dernier_Jacob_Jordaens.JPG
1779,2143,2012 ,"['jordaens', 'jacob']", (1593-1678). ,les quatre évangélistes,VI tr. E-N,118±1 centimetre,134±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Jakob_Jordaens_002.jpg/1200px-Jakob_Jordaens_002.jpg
1780,2144,2013 ,"['jordaens', 'jacob']", (1593-1678). ,jupiter enfant nourri par la chèvre amalthée,VI tr. E-S,203±1 centimetre,147±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/b/b7/Jakob_Jordaens_006.jpg
1781,2145,2014 ,"['jordaens', 'jacob']", (1593-1678). ,le roi boit,VI tr. E-N,204±1 centimetre,152±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Jordaens_King_Drinks_1638-40.jpg/1200px-Jordaens_King_Drinks_1638-40.jpg
1782,2148,2367 ,"['lely', 'pieter', 'van', 'der', 'faes']", (1618-1680). ,méléagre présentant à atalante la hure du sanglier de calydon,XXVII,,,
1783,2149,2203 b ,"['maître', 'des', 'figures', 'de', 'femmes', 'à', 'mi', 'corps']", (travaillait vers 1540). ,jeune femme lisant,XXXI,,,
1784,2150,2202 ,"['maître', 'de', 'flémalle']", (travaillait entre 1420 et 1460). ,la salutation angélique ecole du,XXIX,,,
1785,2152,2018 a ,"['maître', 'de', 'la', 'mort', 'de', 'marie']", (première moitié du XV lme siècle). ,le christ descendu de la croix — saint françois d'assise recevant les stigniates,— La Vierge et l'Enfant La Cène. XXXI,,,
1786,2155,2026 ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,memling hans vers 1430 1494,— Saint Jean-Bap- tiste. Sainte Marie-Madeleine. (Deux volets d'un même triptyque) XXIX,,,
1787,2156,2026 ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,la vierge et l'enfant jésus adorés par des donateurs dite «la vierge de jacques floreins»,V,,,
1788,2157,2027 ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,mariage mystique de sainte catherine d'alexandrie      ,XXIX,,,
1789,2158,2027 a ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,donateur en prière sous la protection de saint j eanbaptiste  o,XXIX,,,
1790,2159,2028 ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,triptyque martyre de saint sébastien la résurrection du christ l'ascension,XXIX,,,
1791,2160,2028 a ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,etude de tête,XXIX,,,
1792,2161,2028 b ,"['memlig', '22u2', 'lialtkt', 'de', 'flemallfc', 'ëcole', 'du']", 2024-25 ,portrait de femme âgée volet droit d'un diptyque,XXIX,,,
1793,2163,2029 ,"['metsys', 'massys', 'ou', 'matsys']", (1466-1530). ,le prêteur et sa femme,XXX,,,
1794,2164,2030 a ,"['metsys', 'massys', 'ou', 'matsys']", (1466-1530). ,la vierge et l'enfant jésus,XXX,,,
1795,2165,2203 ,"['metsys', 'massys', 'ou', 'matsys']", (1466-1530). ,le christ mort sur les genoux de la vierge attribué ,XXX,,,
1796,2166,2037 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,défaite de l'armée espagnole près du canal de bruges août 1667,VI tr. E-N,,,
1797,2167,2039 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,passage du rhin 12 juin i6y2't,VI tr. E-N,,,
1798,2168,2040 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,arrivée du roi louis xiv au camp devant maëstricht en 1673,XIV-S,,,
1799,2169,2042 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,valenciennes prise d'assaut par louis xiv en 1677,XIV-S,,,
1800,2170,2045 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,vue du château de vincennes du côté du parc départ de louis xiv pour la chasse,VI tr. E-N,,,
1801,2171,2047 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,combat de cavalerie au passage d'un pont,XXXIV,31.5±0.1 centimetre,23±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE002808/96de14005.jpg
1802,2172,2048 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,combat de cavalerie près d'un pont,XXXIV,,,
1803,2173,2049 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,convoi militaire escorté,XXXIV,,,
1804,2174,2050 ,"['meulen', 'adam', 'frans', 'van', 'der']", (1632-1690). ,halte de cavaliers o,XXXIV,,,
1805,2175,2019 ,"['miel', 'jan']", (vers 1509-166.1). ,le mendiant,XXXIV,25.5±0.1 Q174728,15±1 Q174728,https://upload.wikimedia.org/wikipedia/commons/3/3e/Jan_Miel_-_The_beggar.JPG
1806,2177,2054 ,"['mol', 'peeter', 'van']", (1599-1650). ,les apprêts de la mise au tombeau,VI tr. E-N,,,
1807,2178,2055 ,"['mol', 'peeter', 'van']", (1599-1650). ,le jeune homme coiffé d'une mitre,XXXV,,,
1808,2179,2206 b ,"['momper', 'le', 'jeune', 'jodocus', 'ou', 'joos', 'de']", 11561-1635). ,paysage montagneux,XXX,156±1 centimetre,135±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Joos_de_momper%2C_paesaggio_montano_con_quattro_cavalieri%2C_fine_XVI-inizio_XVII_sec.JPG/1200px-Joos_de_momper%2C_paesaggio_montano_con_quattro_cavalieri%2C_fine_XVI-inizio_XVII_sec.JPG
1809,2182,2063 ,"['neeffs', 'peeter']", (vers 1578-1650 ou 1656). ,intérieur d'église après l'office figures attribuées à d teniers,XXXIV,,,
1810,2183,S. No ,"['neeffs', 'peeter']", (vers 1578-1650 ou 1656). ,intérieur d'église,Coll. Thiers,9±1 centimetre,6.5±0.1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE003410/98ce12001.jpg
1811,2184,2067 ,"['oost', 'jacques', 'van']", (1601-1671). ,saint charles borromée communiant les pestiférés à milan en 1 576,XIX,,,
1812,2185,2067 a ,"['orley', 'bernard', ""d'""]", (vers 149:;- i S42). ,sainte famille,XXX,,,
1813,2186,544 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,pierre camus évêque de belley montant à l'autel autrefois attribué à le nain,XII,,,
1814,2187,2068 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,la cène,VI tr. E-S,370±1 centimetre,287±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Frans_Pourbus_%28II%29_-_The_Last_Supper_-_WGA18238.jpg/1200px-Frans_Pourbus_%28II%29_-_The_Last_Supper_-_WGA18238.jpg
1815,2188,2069 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,saint françois d'assise recevant les stigmates,VI tr. E-N,162±1 centimetre,227±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE008751/p0006872-001.jpg
1816,2189,2070 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,portrait d'henri iv roi de france en armure,XII,,,
1817,2190,2071 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,portrait d'henri iv roi de france,XII,,,
1818,2191,2072 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,portrait de marie de médicis reine de france,XII,186±1 centimetre,307±1 centimetre,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/0_Marie_de_M%C3%A9dicis_-_Frans_Pourbus_le_Jeune_-_Louvre_%28INV1710%29_-_%281%29.JPG/1200px-0_Marie_de_M%C3%A9dicis_-_Frans_Pourbus_le_Jeune_-_Louvre_%28INV1710%29_-_%281%29.JPG
1819,2192,2074 ,"['pourbus', 'frans']", (1=169 ou 15 70-1622). ,portrait de guillaume du vair garde des sceaux de france sous louis xiii,XII,,,
1820,2194,2017 ,"['rubens', 'petrus', 'paulus']"," ( 1 =,77-1640). ",le festin des dieux ecole de autrefois attribué à jacob jordaens,I-E,,,
1821,2195,2075 ,"['rubens', 'petrus', 'paulus']"," ( 1 =,77-1640). ",la famille de loth quittant sodomc,VI tr. E-S,,,
1822,2196,2076 ,"['rubens', 'petrus', 'paulus']"," ( 1 =,77-1640). ",le prophète elie dans le désert par rubens et ses élèves,VI tr. E-N,,,
1823,2197,2077 ,"['rubens', 'petrus', 'paulus']"," ( 1 =,77-1640). ",l'adoration des mages,VI tr. E-N,,,
1824,2198,2079 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,la vierge l'enfant jésus et un ange au milieu d'une guirlande de fleurs par rubens et jan brueghel,XVII,,,
1825,2199,2080 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,la fuite en egypte au clair de lune ecole de d'après une composition d'elsheimer,XXXIV,,,
1826,2200,2081 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,la résurrection de lazare o,XXXIV,,,
1827,2201,2082 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,le christ en croix,VI tr. E-N,,cultural depictions of Jesus,https://upload.wikimedia.org/wikipedia/commons/4/4a/Spas_vsederzhitel_sinay.jpg
1828,2202,2083 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,le triomphe de la religion parrubens et sesélèves,VI tr. E-S,,,
1829,2203,2084 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,thomyris reine des scythes fait plonger la tête de cyrus dans un vase rempli de sang,VI tr. E-S HISTOIRE DE MARIE DE MÉDICIS.,,,
1830,2204,2085 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,la destinée de marie de médicis,XVIII,,,
1831,2205,2086 ,"['rubens', 'petrus', 'paulus', '', 'i']", >77-16401. ,naissance de marie de médicis,XVII,,,
1832,2206,2087 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,education de marie de médiciso,XVII,,,
1833,2207,2088 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,henri iv reçoit le portrait de marie de médicis,XVIII,,,
1834,2208,2089 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,mariage de marie de médicis avec henri iv,XVIII,,,
1835,2209,2090 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,débarquement de marie de médicis au port de marseille le 3 novembre 1600 o,XVIII,,,
1836,2210,2091 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,allégorie sur le mariage de henri iv avec marie de médicis accompli à lyon le 17 décembre 1600 o o,XVIII,,,
1837,2211,2092 ,"['rubens', 'petrus', 'paulus']", (1577-16401. ,naissance de louis xiii à fontainebleau le 27 septembre 1601 o o o,XVIII,,,
1838,2212,2094 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,couronnement de marie de médicis à saint denis 13 mai ibio,XVIII,,,
1839,2213,2095 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,apothéose de henri iv régence de marie de médicis       ,XVIII,,,
1840,2214,2096 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,bienfaits du gouvernement de la reine,XVII,,,
1841,2215,2097 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,voyage de marie de médicis au pont de cé en anjou o o o o,XVIII,,,
1842,2216,2098 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,echange des deux princesses sur la rivière de hendaye le 9 novembre 1615,XVIII,,,
1843,2217,2099 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,félicité de la régence,XVIII,,,
1844,2218,2100 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,majorité de louis xiii,XVIII,,,
1845,2219,2101 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,la reine s'enfuit du château de blois dans la a nuiti'du 21 au 22 février 1619,XVIII,,,
1846,2220,2102 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,réconciliation de marie de médicis avec son fils,XVIII,,,
1847,2221,2103 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,la conclusion de la paix 50 avril 1619,XVIII,,,
1848,2222,2104 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,entrevue de marie de médicis et de son fils,XVIII,,,
1849,2223,2105 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,le triomphe de la vérité,XVIII,,,
1850,2224,2106 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,portrait de françois de médicis grand duc de toscane père de marie de médicis,XVII,,,
1851,2225,2107 ,"['rubens', 'petrus', 'paulus']", (1^77-1640). ,portrait de jeanne d'autriche grande duchesse de toscane mère de marie de médicis,XVII,,,
1852,2226,2109 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait de marie de médicis sous les traits de la france ecole de,XXXV,,,
1853,2227,2110 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le triomphe de la vérité et les parques filant la destinée de marie de médicis esquisse des deux compositions de la,Galerie du Luxem- bourg VI tr. E-S,,,
1854,2228,2111 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait du baron henri de vicq ambassadeur des pays bas à la cour de france,VI tr. E-S,,,
1855,2229,2112 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait d'anne d'autriche reine de france faussement désigné autrefois sous le nom d'elisabeth de france fille de henri iv,VI tr. E-N,,,
1856,2230,2113 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait d'hélène fourment seconde femme de rubens avec son fils françois et sa fille claire jeanne       ,VI tr. E-S,,,
1857,2231,2114 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait de suzanne fourment sœur de la seconde femme de rubens     o,VI tr. E-S,,,
1858,2232,2115 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,la kermesse,VI tr. E-S,,,
1859,2233,2116 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,tournoi près des fossés d'un château o,VI tr. E-S,,,
1860,2234,2117 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le paysage à l'oiseleur,VI tr. E-N,,,
1861,2235,2118 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le paysage à l'arc en ciel et au joueur de flûte,XVII,,,
1862,2236,2119 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,paysage avec les ruines du mont palatin,XXXV,,,
1863,2237,2120 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le sacrifice d'abraham o,XXXV,,,
1864,2238,2121 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,mekhisëdecetabraham,XXXV,,,
1865,2239,2122 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,l'élévation en croix ,XXXV,,,
1866,2240,2123 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le couronnement de la vierge,XXXV,,,
1867,2241,2125 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,job tourmenté par les démons     ,1-0,,,
1868,2242,2126 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,génie volant et couronnant la religion etude pour le plafond de whilehall à londres,XXXV,,,
1869,2243,2127 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,tête d'étude pour la figure du saint georges dans intercession des sai nts» du musée de lyon    ,XXXV,,,
1870,2244,2128 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,buste de vieillard attribué,XXXV,,,
1871,2245,2130 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,diogène cherchant un homme ecole de,XVII,,,
1872,2246,2131 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le paysage au puits et à l'abreuvoir effet de ' soleil couchant,XXXIV,,,
1873,2247,2132 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait de femme jouant du luth ecole de,XXXV,,,
1874,2248,2133 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,le sommeil de diane ecole de,XXXV,,,
1875,2249,2134 ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,la naissance d'un prince ecole de,I-E,,,
1876,2250,S. N° ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,ixion trompé par junon,Coll. Schlichting,,,
1877,2251,S. No ,"['rubens', 'petrus', 'paulus']", (1577-1640). ,portrait présumé de suzanne fourment sœur de lafseconde femme de rubens,Coll. Schlichting,,,
1878,2252,2137 ,"['ryckaert', 'david']", (1612-1661). ,l'atelier présumé du père de l'artiste david ryckaërt ii,VI tr. E-N,,,
1879,2253,2140 a ,"['siberechts', 'jan']", (1627-1703). ,la toilette rustique au bord de l'eau,XXXIV,,,
1880,2254,2145 ,"['snyders', 'frans']", (1579-1657). ,les marchands de poissons attribué,VI tr. E-N,,,
1881,2255,2146 ,"['snyders', 'frans']", (1579-1657). ,les chiens dans le garde manger,VI tr. E-N,,,
1882,2256,2147 ,"['snyders', 'frans']", (1579-1657). ,fruits et animaux o,XVII,,,
1883,2257,2149 ,"['snyders', 'frans']", (1579-1657). ,la marchande de gibier,1-0,187±1 centimetre,221±1 centimetre,https://s3.eu-west-3.amazonaws.com/pop-phototeque/joconde/000PE008835/p0006943-001.jpg
1884,2261,2154 ,"['sustermans', 'ou', 'suttermans', 'joost', 'ou', 'justus']", (1507- 1681 ). ,portrait du jeune léopold de médicis  ,I-S,,,
1885,2262,S. N° ,"['sustermans', 'ou', 'suttermans', 'joost', 'ou', 'justus']", (1507- 1681 ). ,portrait de ferdinand il de médicis grand duc de toscane,Coll. Schlichting,,,
1886,2263,2155 ,"['teayers', 'david']", (1610-1600). ,saint pierre renie jésus christ o,XXXIV,,,
1887,2266,2159 ,"['teniers', 'david']", (IÔIO-I6QO). ,la fête de village grand exemplaire,VI tr. E-N,,,
1888,2267,2160 ,"['teniers', 'david']", (IÔIO-I6QO). ,un cabaret près d'une rivière,XXXIV,,,
1889,2268,2161 ,"['teniers', 'david']", (IÔIO-I6QO). ,la danse au son d'une cornemuse petit exemphire,XXXIV,,,
1890,2269,2162 ,"['teniers', 'david']", (IÔIO-I6QO). ,la partie de cartes dans une hôtellerie o,XXXIV,,,
